data_point,predicted,difference,hit,
13.3,11.349,1.95099,0,
13.9,11.7978,2.10224,0,
15.6,12.5731,3.02691,0,
17.8,13.1878,4.61219,0,
16.1,14.2198,1.88016,0,
15.6,13.8546,1.74535,0,
15.6,12.9852,2.61476,0,
13.9,13.1396,0.76037,1,
12.2,12.1341,0.0659294,1,
11.7,10.8786,0.821406,1,
11.7,10.366,1.33402,0,
11.1,10.6565,0.443544,1,
10.6,10.5992,0.000752449,1,
10.6,10.0195,0.58048,1,
10,9.88741,0.11259,1,
10.6,9.60718,0.992823,1,
9.4,9.52112,0.12112,1,
9.4,9.39371,0.00629234,1,
9.4,9.34832,0.0516777,1,
8.9,9.29216,0.39216,1,
8.9,9.27016,0.370164,1,
7.8,9.24585,1.44585,0,
8.3,8.23747,0.0625267,1,
8.3,7.94526,0.354735,1,
8.9,8.32783,0.572168,1,
11.1,8.36117,2.73883,0,
11.1,10.4005,0.699528,1,
11.1,10.811,0.289015,1,
11.1,10.203,0.896962,1,
11.7,10.1367,1.56325,0,
12.2,10.7307,1.46934,0,
13.3,11.6043,1.69566,0,
13.3,12.0143,1.28567,1,
13.9,11.5724,2.3276,0,
15.6,11.944,3.65595,0,
15.6,13.385,2.21501,0,
13.9,13.4708,0.42915,1,
13.3,12.2932,1.00679,1,
13.3,11.075,2.22496,0,
12.8,11.6926,1.10742,1,
12.8,11.3815,1.41848,0,
12.8,11.2805,1.51949,0,
12.8,11.9344,0.865599,1,
13.3,11.2612,2.03881,0,
13.3,11.7212,1.57879,0,
12.2,12.2685,0.0685081,1,
11.7,11.4888,0.211226,1,
10.6,10.7349,0.134871,1,
11.7,10.2602,1.43976,0,
11.7,10.7552,0.944782,1,
10,10.6891,0.689102,1,
9.4,10.1103,0.710299,1,
11.1,9.95272,1.14728,0,
11.7,10.3738,1.3262,0,
12.2,11.174,1.02599,1,
13.3,10.8532,2.44685,0,
13.3,11.7168,1.58318,0,
13.9,12.4034,1.49664,0,
14.4,12.3045,2.09554,0,
15,12.6864,2.31356,0,
16.1,12.9652,3.13485,0,
17.2,13.4581,3.74192,0,
18.3,13.9834,4.31656,0,
18.3,14.3855,3.91445,0,
16.1,14.4441,1.65589,0,
14.4,13.5902,0.809836,1,
15.6,11.9904,3.60964,0,
13.9,12.6391,1.26088,1,
13.3,12.2475,1.05247,1,
13.3,10.776,2.52398,0,
13.3,11.8456,1.45443,0,
12.8,12.2118,0.588153,1,
12.8,11.4586,1.34141,0,
12.8,11.4432,1.35677,0,
12.2,11.8351,0.36494,1,
11.1,11.2066,0.106647,1,
11.7,10.5385,1.16151,1,
11.7,10.144,1.55598,0,
12.2,10.7534,1.44659,0,
12.2,11.5373,0.662682,1,
11.7,11.0877,0.612319,1,
13.3,10.5047,2.79529,0,
13.9,11.724,2.17596,0,
13.9,12.6917,1.20827,1,
13.9,11.8792,2.02078,0,
13.9,12.0228,1.87716,0,
14.4,12.5674,1.8326,0,
14.4,12.5831,1.81691,0,
15,12.7086,2.29144,0,
15.6,12.8832,2.71679,0,
16.1,13.2669,2.83311,0,
16.1,13.4988,2.60117,0,
15.6,13.5178,2.08219,0,
16.1,13.253,2.84698,0,
15.6,13.3353,2.26471,0,
15.6,13.3284,2.27163,0,
16.1,13.1396,2.96037,0,
15.6,13.4105,2.18947,0,
15.6,13.3284,2.27163,0,
15,13.1396,1.86037,0,
15.6,12.974,2.62598,0,
15.6,13.079,2.52102,0,
15.6,13.3089,2.29111,0,
16.7,13.2175,3.48251,0,
15,13.6307,1.36932,1,
15,12.6397,2.3603,0,
15,12.2718,2.72825,0,
15,13.1463,1.85367,0,
14.4,12.9291,1.47094,0,
14.4,12.6708,1.72919,0,
14.4,12.5189,1.88111,0,
15.6,12.6233,2.97665,0,
15.6,13.1298,2.47021,0,
15.6,13.3981,2.20189,0,
16.1,13.2175,2.88251,0,
16.7,13.4105,3.28947,0,
16.7,13.7338,2.96625,0,
17.2,13.7855,3.41454,0,
17.2,13.8753,3.32475,0,
16.1,13.9718,2.12822,0,
16.1,13.519,2.58105,0,
15,13.2796,1.72037,0,
13.9,13.0108,0.889186,1,
13.9,11.813,2.08704,0,
13.3,11.8995,1.4005,0,
12.8,12.232,0.568033,1,
13.3,11.3471,1.9529,0,
13.3,11.7089,1.59111,0,
13.3,12.2147,1.08532,1,
12.8,11.4601,1.3399,0,
13.3,11.4441,1.8559,0,
12.8,12.0831,0.716925,1,
12.8,11.4902,1.30978,0,
12.8,11.4034,1.39657,0,
12.8,11.8599,0.940128,1,
12.8,11.2203,1.57969,0,
12.8,11.4392,1.36082,0,
12.8,11.9026,0.897399,1,
12.8,11.2438,1.55623,0,
12.8,11.4524,1.34764,0,
12.2,11.8945,0.305548,1,
13.3,11.2393,2.0607,0,
12.8,11.7093,1.09074,1,
12.8,11.4698,1.33018,0,
13.3,11.2858,2.01417,0,
13.3,12.177,1.12304,1,
14.4,11.5401,2.8599,0,
14.4,12.2301,2.16991,0,
14.4,12.9899,1.41012,1,
13.9,11.959,1.94104,0,
14.4,12.0113,2.38873,0,
15,12.7389,2.26107,0,
14.4,12.9652,1.43485,1,
14.4,12.1082,2.2918,0,
13.9,12.1279,1.77206,0,
14.4,12.6445,1.7555,0,
13.9,12.4951,1.4049,0,
13.9,12.4844,1.41556,0,
13.3,12.2642,1.03575,1,
13.3,11.5419,1.7581,0,
13.3,11.5959,1.70412,0,
13.3,12.2088,1.09119,1,
13.3,11.457,1.84303,0,
12.8,11.702,1.09804,1,
12.8,11.4035,1.39651,0,
12.8,11.2835,1.5165,0,
12.2,11.9326,0.26738,1,
12.8,11.2602,1.53978,0,
12.8,11.4616,1.33841,0,
12.8,11.8887,0.911287,1,
12.2,11.2361,0.96385,1,
11.7,10.5739,1.12611,1,
12,10.1634,1.83659,0,
11.7,10.9296,0.770436,1,
11.1,10.9193,0.180679,1,
11.1,10.2412,0.858775,1,
11.7,10.0737,1.62627,0,
11.7,10.7188,0.981208,1,
11.7,10.7749,0.925129,1,
11.7,10.1501,1.54985,0,
12,10.9402,1.05976,1,
11.7,10.7885,0.911525,1,
11.7,10.2362,1.46379,0,
11.7,10.8958,0.804204,1,
12.2,10.7597,1.44034,0,
12.8,11.0442,1.75584,0,
12.8,11.9196,0.880416,1,
13.3,11.3762,1.92379,0,
12.2,11.7168,0.483217,1,
12.2,11.4689,0.731098,1,
12.8,10.5385,2.26146,0,
12.8,11.5445,1.25555,1,
12.2,11.3201,0.879857,1,
11.7,10.5072,1.19275,0,
11.7,10.9351,0.764891,1,
11.7,10.6661,1.03391,1,
10.6,10.1595,0.440459,1,
11.1,9.93245,1.16755,0,
10.6,10.3963,0.203679,1,
10.6,10.4078,0.192234,1,
11.1,9.95215,1.14785,0,
11.1,10.5437,0.556257,1,
10.6,10.4406,0.159378,1,
10.6,10.0253,0.574716,1,
11.1,9.8618,1.2382,0,
11.1,10.4027,0.697324,1,
11,10.4418,0.55817,1,
10.6,9.97573,0.624269,1,
10.6,9.86487,0.735134,1,
10,9.61567,0.384334,1,
10,9.52925,0.47075,1,
10,9.40793,0.592072,1,
10,9.35862,0.641381,1,
10,9.30228,0.697716,1,
10,9.27716,0.72284,1,
10,9.25172,0.748282,1,
10,9.23964,0.760365,1,
11.1,9.22836,1.87164,0,
12.2,10.4094,1.79055,0,
12.2,11.6221,0.577862,1,
12.8,11.2597,1.54031,0,
12.8,11.4912,1.30882,0,
13.3,11.9477,1.35227,0,
12.8,11.9721,0.827912,1,
13.9,11.4308,2.46919,0,
13.9,11.9316,1.96837,0,
13.9,12.6893,1.2107,1,
13.9,11.7631,2.13686,0,
13.3,12.0221,1.27786,1,
13.3,11.651,1.64898,0,
13.9,11.5212,2.37884,0,
13.9,12.5321,1.36787,1,
13.3,11.7981,1.50194,0,
13.3,11.6771,1.62291,0,
13.3,12.1598,1.14023,1,
13,11.4307,1.56926,0,
12.2,11.5324,0.667626,1,
12.8,11.2323,1.56769,0,
12.2,11.294,0.905976,1,
13.3,11.1689,2.13112,0,
12.2,11.5255,0.674518,1,
12.2,11.4889,0.711145,1,
12.8,10.4847,2.31534,0,
12.8,11.5897,1.21029,1,
12.8,11.3408,1.45915,0,
14,11.355,2.64503,0,
14.4,12.5258,1.8742,0,
15,12.795,2.205,0,
15.6,12.9489,2.65111,0,
14.4,13.2669,1.13311,1,
15,12.3023,2.69768,0,
13.9,12.3773,1.52274,0,
14.4,12.7389,1.66107,0,
14.4,12.3872,2.01278,0,
14.4,12.7086,1.69144,0,
13.9,12.6233,1.27665,1,
14.4,11.7737,2.62625,0,
13.9,12.1459,1.7541,0,
13.9,12.7016,1.19839,1,
13.9,11.6719,2.22814,0,
13.9,12.0257,1.87432,0,
13.3,12.5657,0.734298,1,
13.3,11.6995,1.60047,0,
13.3,11.6872,1.61284,0,
12.8,12.1536,0.646407,1,
12.8,11.4274,1.37257,0,
12.8,11.4253,1.37473,0,
12.8,11.8463,0.953703,1,
13.3,11.2128,2.08717,0,
13.9,11.6948,2.20519,0,
15,12.5626,2.4374,0,
15,12.9437,2.05626,0,
14.4,13.1045,1.29548,1,
14.4,12.0669,2.33312,0,
15,12.1677,2.83228,0,
15,13.0922,1.90777,0,
15.6,13.0257,2.5743,0,
15.6,13.1741,2.42593,0,
15.6,13.3089,2.29111,0,
15,13.2175,1.78251,0,
15,12.974,2.02598,0,
14.4,12.8301,1.56991,0,
13.9,12.6708,1.22919,1,
13.9,11.6819,2.21814,0,
13.9,11.9186,1.98138,0,
13.9,12.571,1.32901,1,
12.8,11.7023,1.09773,1,
12.2,10.8235,1.37646,0,
12.8,11.1139,1.68607,0,
12.8,11.7633,1.03668,1,
12.8,11.2912,1.50879,0,
13.3,11.4093,1.89073,0,
13.3,12.167,1.133,1,
13.3,11.5348,1.76518,0,
13.9,11.6894,2.21058,0,
15,12.5069,2.49312,0,
15.6,12.9437,2.65626,0,
15.6,13.3426,2.25744,0,
15.6,13.3089,2.29111,0,
14.4,13.2175,1.18251,1,
13.9,12.1719,1.72814,0,
13.9,11.8409,2.05908,0,
11.7,12.4762,0.7762,1,
11.7,11.6531,0.0469036,1,
12.2,10.7642,1.43575,0,
11.7,11.1187,0.581255,1,
11.1,10.86,0.239964,1,
11.1,10.2241,0.875947,1,
11.1,9.99746,1.10254,1,
11.1,9.68847,1.41153,0,
10.6,10.4437,0.156275,1,
10.6,10.4728,0.127219,1,
10.6,10.0097,0.590287,1,
10,9.88748,0.112521,1,
9.4,9.63507,0.235075,1,
9.4,9.54176,0.141756,1,
8.9,9.4177,0.5177,1,
8.3,9.36485,1.06485,0,
8.3,8.58216,0.282161,1,
7.2,8.36145,1.16145,0,
8.3,7.79448,0.505521,1,
7.8,7.55927,0.240735,1,
8.9,8.03418,0.865819,1,
10.6,8.1145,2.4855,0,
11.1,10.084,1.01603,1,
11.1,10.5296,0.570418,1,
11.7,10.0373,1.66272,0,
11.7,11.0003,0.699692,1,
12.2,10.8761,1.3239,0,
12.2,11.0781,1.12195,1,
12.2,10.9758,1.22418,0,
11.7,10.9932,0.706829,1,
11.7,10.9108,0.789182,1,
10.6,10.2109,0.389076,1,
10,10.0369,0.0368786,1,
9.4,9.69635,0.29635,1,
8.9,9.58648,0.686477,1,
8.9,9.43227,0.532266,1,
8.9,9.37572,0.475722,1,
8.9,9.30825,0.408248,1,
8.3,9.28139,0.981385,0,
8.3,8.58298,0.282981,1,
7.8,8.39235,0.592349,1,
7.8,8.64636,0.84636,0,
7.2,8.07342,0.873419,0,
7.2,7.43776,0.237761,1,
7.2,7.52411,0.324108,1,
6.7,7.86048,1.16048,0,
6.1,7.219,1.119,0,
6.7,6.36543,0.33457,1,
7.8,6.54372,1.25628,0,
8.9,7.91856,0.981441,0,
9.4,9.19561,0.204388,1,
9.4,9.44055,0.0405531,1,
10.6,9.43598,1.16402,0,
10.6,10.1896,0.410386,1,
11.7,10.2787,1.4213,0,
11.7,10.7742,0.925828,1,
11.7,10.8182,0.881805,1,
11.1,10.1962,0.903784,1,
11.1,10.0472,1.05278,1,
10.6,9.72048,0.879517,1,
9.4,9.60953,0.209531,1,
9.4,9.45378,0.0537825,1,
9.4,9.39243,0.00757122,1,
8.9,9.32157,0.421566,1,
8.9,9.29106,0.391057,1,
8.9,9.25964,0.359637,1,
8.3,9.24525,0.945253,0,
8.3,8.58624,0.28624,1,
6.7,8.40807,1.70807,0,
5.6,7.42747,1.82747,0,
7.2,5.64406,1.55594,0,
5.6,6.9517,1.35171,0,
5.6,6.76697,1.16697,0,
5,5.5461,0.546101,0,
5,5.57345,0.573449,0,
5,5.28249,0.282488,1,
6.7,5.69837,1.00163,0,
8.9,6.94049,1.95951,0,
10,9.05523,0.944772,1,
10,9.61803,0.381974,1,
11.1,9.50004,1.59996,0,
11.7,10.5846,1.11535,1,
11.7,10.641,1.05904,1,
11.7,10.1636,1.5364,0,
12.2,10.9264,1.27361,0,
11.7,11.5167,0.183324,1,
11.7,11.0761,0.623886,1,
10.6,10.4909,0.109118,1,
10,10.1443,0.144346,1,
9.4,9.82606,0.426059,1,
9.4,9.64039,0.240391,1,
8.3,9.48886,1.18886,0,
8.3,8.59461,0.294605,1,
8.3,8.30822,0.0082159,1,
8.3,8.59227,0.29227,1,
8.9,8.59723,0.302774,1,
8.3,8.78982,0.489824,1,
8.3,8.84937,0.549372,1,
7.8,8.96383,1.16383,0,
8.3,8.20355,0.096446,1,
8.3,8.04092,0.259083,1,
8.3,8.38206,0.0820637,1,
7.8,8.44783,0.647833,1,
7.8,8.67438,0.874384,0,
8.3,8.15133,0.148673,1,
7.2,8.11666,0.916665,0,
7.2,7.75426,0.554265,1,
7.2,7.65563,0.455634,1,
7.2,8.08732,0.88732,0,
6.7,7.55812,0.858122,0,
7.2,7.01345,0.186552,1,
8.3,7.16179,1.13821,0,
10,8.38159,1.61841,0,
10,9.93643,0.0635681,1,
10.6,10.1825,0.41746,1,
11.1,9.91251,1.18749,0,
12.2,10.5731,1.62693,0,
12.8,11.4313,1.36866,0,
12.8,11.8805,0.919541,1,
11.1,11.355,0.255013,1,
11.1,10.6409,0.459108,1,
10.6,10.2475,0.352514,1,
10.6,9.8774,0.722603,1,
10,9.67409,0.325914,1,
10,9.50406,0.495943,1,
9.4,9.41006,0.0100574,1,
11.1,9.33576,1.76424,0,
11.1,10.4093,0.690746,1,
10.6,10.5825,0.0175037,1,
10,10.0656,0.0655756,1,
9.4,9.96964,0.569639,1,
9.4,9.68122,0.281225,1,
6.1,9.58804,3.48804,0,
7.2,6.97179,0.228208,1,
7.2,6.06896,1.13104,0,
5.6,7.73527,2.13527,0,
5.6,6.37092,0.770916,0,
5.6,5.5461,0.0538988,1,
7.2,6.00672,1.19328,0,
10,7.26018,2.73982,0,
10,9.90029,0.0997095,1,
10,10.4094,0.409396,1,
11.1,10.0417,1.05832,1,
11.7,10.0149,1.68509,0,
14,10.7679,3.23213,0,
13.3,12.5162,0.783805,1,
13.3,12.1132,1.18678,1,
12.8,11.0162,1.78377,0,
11.7,11.5749,0.12513,1,
11.7,11.2054,0.494623,1,
11.7,10.4495,1.25049,0,
10.6,10.8912,0.29124,1,
10.6,10.6657,0.0656776,1,
10,10.1439,0.143889,1,
10,9.93299,0.0670071,1,
8.3,9.66581,1.36581,0,
8.3,8.62549,0.325494,1,
8.3,8.24797,0.0520315,1,
8.3,8.56235,0.262354,1,
8.3,8.54364,0.243641,1,
8.3,8.75697,0.456974,1,
8.3,8.81365,0.51365,1,
8.3,8.94073,0.640729,1,
8.3,8.99355,0.693553,1,
8.3,9.06363,0.763633,1,
6.1,9.09835,2.99835,0,
5.6,6.98465,1.38465,0,
6.1,5.18951,0.910491,0,
7.8,6.28767,1.51233,0,
10,7.94777,2.05223,0,
10,9.9799,0.0201025,1,
10,10.3235,0.323493,1,
10.6,10.0164,0.583608,1,
10.6,9.95005,0.649949,1,
11.1,9.71465,1.38535,0,
12.2,10.4758,1.72422,0,
12.2,11.479,0.721006,1,
11.7,11.1806,0.519426,1,
11.7,10.5401,1.15988,1,
11.7,10.2196,1.48043,0,
10,10.7599,0.759868,1,
9.4,10.7343,1.33425,0,
9.4,9.28763,0.112365,1,
9.4,8.93149,0.468513,1,
9.4,9.00315,0.396851,1,
9.4,8.94294,0.457058,1,
8.9,9.02285,0.122852,1,
8.3,9.03514,0.735143,1,
7.8,9.0898,1.2898,0,
7.2,8.21553,1.01553,0,
8.3,7.25096,1.04904,0,
8.3,8.15237,0.147627,1,
8.3,8.65822,0.358218,1,
7.2,8.65989,1.45989,0,
8.3,7.86618,0.433825,1,
6.7,7.5897,0.889699,0,
8.9,7.43248,1.46752,0,
10,8.34715,1.65285,0,
11.1,10.2195,0.880508,1,
11.1,10.2187,0.881334,1,
11.1,10.0355,1.0645,1,
12.2,9.86743,2.33257,0,
12.8,11.0909,1.70915,0,
13.9,12.0812,1.81879,0,
13.3,12.3712,0.928752,1,
12.8,11.8108,0.989163,1,
12.8,10.8202,1.97978,0,
12.2,11.5133,0.686709,1,
11.1,11.2335,0.133482,1,
10.6,10.4452,0.154842,1,
10.6,10.1715,0.428506,1,
10,9.78821,0.211787,1,
9.4,9.63721,0.237207,1,
9.4,9.46588,0.065876,1,
9.4,9.39365,0.00634861,1,
8.3,9.31989,1.01989,0,
7.2,8.59276,1.39276,0,
6.7,7.36632,0.666322,1,
6.1,7.32477,1.22477,0,
6.7,6.76347,0.0634727,1,
6.7,6.64632,0.0536814,1,
6.1,7.23342,1.13342,0,
6.7,6.57005,0.129947,1,
6.7,6.71781,0.0178137,1,
8.3,7.20323,1.09677,0,
10,8.29519,1.70481,0,
10.6,10.0078,0.592187,1,
10.6,10.2267,0.373298,1,
11.7,9.96575,1.73425,0,
13.9,10.9192,2.9808,0,
14.4,12.4374,1.96256,0,
15.6,12.9506,2.64942,0,
16.1,13.2085,2.89146,0,
15,13.585,1.415,1,
15,12.4732,2.5268,0,
13.9,12.3722,1.52777,0,
13.3,12.6865,0.613525,1,
12.2,11.5444,0.655575,1,
11.7,10.7706,0.929441,1,
11.1,10.2032,0.896786,1,
10.6,9.85004,0.749964,1,
10.6,9.60814,0.991859,1,
10,9.46193,0.538071,1,
10,9.36453,0.635468,1,
8.9,9.30651,0.406507,1,
7.8,9.26844,1.46844,0,
7.2,8.23259,1.03259,0,
6.7,7.17098,0.470978,1,
6.7,7.32561,0.625615,1,
6.1,7.60129,1.50129,0,
6.7,6.75395,0.0539532,1,
7.8,6.65155,1.14845,0,
9.4,8.08235,1.31765,0,
10.6,9.43013,1.16988,0,
11.7,10.5005,1.19947,0,
11.7,11.1696,0.530445,1,
12.2,10.958,1.24197,0,
13.3,11.1324,2.16758,0,
16.1,12.1146,3.98537,0,
17.8,13.4149,4.38505,0,
17.2,14.3784,2.82162,0,
17.8,14.1565,3.64348,0,
17.8,14.0242,3.77582,0,
15,14.2101,0.789871,1,
13.3,12.7981,0.501927,1,
12.2,11.1134,1.08664,1,
12.2,10.4855,1.71452,0,
12.2,10.8709,1.32914,0,
11.7,11.5683,0.131666,1,
11.7,10.9988,0.701204,1,
11.1,10.4623,0.637733,1,
10.6,10.0874,0.512552,1,
10,9.79849,0.201511,1,
10,9.60882,0.391181,1,
10,9.47226,0.527738,1,
7.2,9.38464,2.18464,0,
7.2,7.80096,0.600963,1,
7.2,7.29848,0.0984793,1,
7.2,7.84716,0.647161,1,
7.8,7.86705,0.0670528,1,
10.6,8.25017,2.34983,0,
10.6,9.95184,0.648162,1,
11.7,10.4865,1.2135,0,
11.7,10.6939,1.00609,1,
12.8,10.8224,1.97759,0,
13.3,11.3068,1.99323,0,
14.4,12.3603,2.03973,0,
16.1,12.6216,3.47844,0,
15.6,13.4908,2.10917,0,
14.4,13.5032,0.896811,1,
13.9,12.2192,1.68081,0,
13.9,11.9251,1.97494,0,
12.8,12.4259,0.374131,1,
11.7,11.6269,0.0731497,1,
11.1,10.7325,0.367499,1,
11.1,10.2696,0.830385,1,
11.1,9.85819,1.24181,0,
11.1,10.4188,0.681154,1,
11.1,10.3965,0.703492,1,
11.1,9.95318,1.14682,0,
11.7,10.5348,1.16522,1,
11.7,10.4378,1.26223,0,
11.1,10.7763,0.323671,1,
11.1,10.745,0.354962,1,
11.1,10.1522,0.947833,1,
11.7,9.99362,1.70638,0,
11.7,10.7286,0.971447,1,
11.1,10.7997,0.3003,1,
11.1,10.1688,0.931177,1,
11.1,10.0345,1.06552,1,
10.6,9.70687,0.893126,1,
11.1,9.60284,1.49716,0,
11.1,10.3876,0.712446,1,
10.6,10.5039,0.0961075,1,
11.1,10.009,1.09098,1,
12.2,9.91154,2.28846,0,
13.9,11.019,2.88098,0,
13.9,12.6039,1.29612,1,
15,12.0398,2.96017,0,
15,12.5097,2.49032,0,
15,13.3017,1.69825,0,
15,12.9291,2.07094,0,
15.6,12.9291,2.67094,0,
15,13.1741,1.82593,0,
15,13.0692,1.93078,0,
13.9,12.8301,1.06991,1,
12.8,11.9307,0.869305,1,
12.8,10.7946,2.00543,0,
12.2,11.4547,0.745275,1,
12.2,11.1764,1.0236,1,
12.2,10.3909,1.80908,0,
12.2,11.1875,1.01251,1,
12.2,11.0009,1.19909,1,
12.2,10.3334,1.86663,0,
11.7,11.1894,0.510601,1,
11.1,11.0389,0.0611019,1,
11.1,10.3569,0.743094,1,
10.6,10.1258,0.474236,1,
10.6,9.77483,0.825169,1,
11.1,9.63366,1.46634,0,
11,10.3897,0.610296,1,
11.1,10.4901,0.609943,1,
11.1,10.0012,1.09883,1,
11.1,9.90118,1.19882,0,
11.1,10.3827,0.717313,1,
10.6,10.4352,0.164809,1,
8.9,9.96441,1.06441,0,
8.9,9.16554,0.265543,1,
8.9,8.73467,0.16533,1,
7.8,8.95188,1.15188,0,
7.8,8.05404,0.254042,1,
8.9,7.96571,0.934289,0,
9.4,8.92076,0.479238,1,
10.6,9.19375,1.40625,0,
10.6,10.0761,0.523863,1,
8.3,10.3274,2.02744,0,
8.9,8.56147,0.338531,1,
7.2,8.16203,0.962026,0,
7.8,7.78594,0.0140572,1,
10.6,7.55906,3.04094,0,
11.1,10.0824,1.01763,1,
10,10.5828,0.58283,1,
10,10.0697,0.0697384,1,
9.4,10.0497,0.649736,1,
8.9,9.73395,0.833955,1,
8.9,9.65035,0.750354,1,
7.2,9.48486,2.28486,0,
7,7.8395,0.839503,0,
7.2,6.63923,0.560775,1,
6.1,7.01234,0.912337,0,
6.7,6.49597,0.204025,1,
6.7,6.66297,0.0370331,1,
6.7,7.12926,0.429263,1,
6.1,7.4381,1.3381,0,
6.1,6.81521,0.715212,0,
6.1,6.20533,0.105328,1,
6.7,6.60151,0.0984888,1,
6.7,6.95349,0.253487,1,
6.7,7.36382,0.663822,1,
6.7,7.70687,1.00687,0,
6.7,7.28847,0.58847,1,
6.7,7.32,0.619998,1,
6.7,7.78843,1.08843,0,
7.2,7.17331,0.0266924,1,
7.2,7.24661,0.0466146,1,
7.8,7.68592,0.114077,1,
7.8,7.90546,0.105457,1,
8.9,8.2261,0.673903,1,
8.9,8.42365,0.476349,1,
8.9,8.63182,0.268179,1,
10,8.76917,1.23083,0,
10,9.70977,0.290234,1,
10.6,9.96337,0.636635,1,
11.1,9.69098,1.40903,0,
12.2,10.5511,1.64891,0,
12.2,11.4763,0.723726,1,
12.8,11.1791,1.62094,0,
12.8,11.4463,1.35368,0,
12.2,11.9752,0.224779,1,
11.1,11.2835,0.183486,1,
10.6,10.6305,0.0305166,1,
10,10.1942,0.194242,1,
10,9.85744,0.142561,1,
9.4,9.64434,0.244343,1,
9.4,9.49059,0.0905886,1,
8.3,9.39511,1.09511,0,
9.4,8.58372,0.816278,1,
8.3,8.3423,0.0422964,1,
7.8,8.61176,0.81176,0,
6.7,8.05253,1.35253,0,
7.2,7.07794,0.122057,1,
7.2,7.03166,0.168342,1,
5.6,7.486,1.886,0,
6.1,6.2635,0.163501,1,
7.2,6.12406,1.07594,0,
8.3,7.57582,0.724183,1,
9.4,8.05937,1.34062,0,
10.6,9.22991,1.37009,0,
10.6,10.5513,0.0486784,1,
11.1,10.507,0.592972,1,
11.7,10.1879,1.51215,0,
12.8,10.8901,1.90986,0,
13.9,11.854,2.04595,0,
14.4,12.4607,1.93926,0,
14.4,12.7708,1.62925,0,
14.4,12.7086,1.69144,0,
15,12.6233,2.37665,0,
12.2,12.8832,0.683209,1,
12.2,12.068,0.132048,1,
11.7,10.8902,0.809844,1,
11.1,10.4094,0.690564,1,
11.7,9.89565,1.80435,0,
11.7,10.7819,0.918056,1,
11.7,10.7754,0.924564,1,
10.6,10.1728,0.427214,1,
9.4,10.0158,0.615827,1,
8.9,9.70239,0.802389,1,
8.9,9.59212,0.692122,1,
7.8,9.44353,1.64353,0,
7.8,8.25625,0.456246,1,
8.9,7.86593,1.03407,0,
7.8,8.99959,1.19959,0,
8.9,8.36691,0.533089,1,
11.1,8.14369,2.95631,0,
12.2,10.4486,1.75142,0,
13.3,11.793,1.50698,0,
13.3,12.1276,1.17236,1,
13.3,11.6321,1.66791,0,
14.4,11.6776,2.72241,0,
16.1,12.7367,3.36325,0,
17.8,13.4908,4.30917,0,
17.8,14.248,3.552,0,
17.2,14.3405,2.8595,0,
17.2,13.9431,3.25689,0,
15.6,13.8262,1.77384,0,
13.9,13.3291,0.570863,1,
12.8,11.9306,0.869384,1,
12.8,10.8253,1.97474,0,
12.2,11.3496,0.850354,1,
12.2,11.1178,1.0822,1,
12.2,10.3193,1.88072,0,
12.8,11.1915,1.60847,0,
12.2,11.877,0.322968,1,
12.2,11.3532,0.846844,1,
12.2,10.6387,1.56133,0,
11.1,11.1526,0.0526457,1,
10.6,10.9436,0.343639,1,
10.6,10.2867,0.313329,1,
10,10.0578,0.0577545,1,
10.6,9.72932,0.870681,1,
10.6,9.59672,1.00328,1,
12.2,9.44603,2.75397,0,
12.2,11.0561,1.14394,1,
11.7,11.2525,0.447522,1,
11.7,10.4387,1.26127,0,
11.7,11.0198,0.68023,1,
12.2,10.7305,1.46947,0,
12.2,11.0843,1.11566,1,
12.8,10.9753,1.82471,0,
12.8,11.3235,1.47653,0,
13.3,12.0484,1.25164,1,
16.1,11.3233,4.77672,0,
16.7,13.0233,3.6767,0,
19.4,14.1901,5.20986,0,
17.8,14.6065,3.19352,0,
17.8,14.5319,3.26814,0,
16.1,13.9305,2.16953,0,
16.1,13.5581,2.54188,0,
16.1,13.1862,2.91376,0,
14.4,13.445,0.954956,1,
14.4,12.3212,2.07882,0,
13.9,12.0526,1.84739,0,
13.9,12.563,1.33695,1,
13.3,11.5998,1.70022,0,
13.3,11.6864,1.61364,0,
13.3,12.1541,1.14592,1,
13.3,11.4277,1.87231,0,
12.8,11.6855,1.11446,1,
12.2,11.4055,0.794478,1,
11.7,10.4904,1.20955,0,
11.7,10.9317,0.76827,1,
11.7,10.6452,1.0548,1,
11.7,10.1455,1.55447,0,
11.7,10.8507,0.849253,1,
11.7,10.7645,0.935475,1,
12.2,10.1903,2.00971,0,
12.8,11.187,1.61301,0,
14.4,11.9446,2.45542,0,
14.4,12.5986,1.80142,0,
14.4,12.8903,1.50968,0,
14.4,12.6233,1.77665,0,
15.6,12.6233,2.97665,0,
16.1,13.1298,2.97021,0,
17.8,13.585,4.215,0,
18.9,14.0987,4.80131,0,
18.9,14.65,4.25004,0,
16.7,14.6405,2.05948,0,
17.2,13.8405,3.35955,0,
16.1,13.5667,2.53327,0,
15,13.5897,1.41028,1,
14.4,12.1938,2.20623,0,
13.9,12.0945,1.80554,0,
13.9,12.5382,1.3618,1,
12.8,11.5868,1.21322,1,
12.8,10.7464,2.05359,0,
12.2,11.4095,0.79049,1,
11.7,11.2219,0.478086,1,
11.1,10.4025,0.69747,1,
10.6,10.1655,0.434456,1,
10.6,9.77175,0.828247,1,
10.6,9.63493,0.965066,1,
